Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms),Wolf Count,Sheep Count
190,-194,873,759,0.442505,0.701904,0.671387,0.0152588,0.0305176,37,0.0305176,0.0305176,4,106
191,-195.001,809,818,0.442505,0.793457,0.778198,0.0152588,0.0152588,38,0.0152588,0.0457764,4,105
192,-196.001,809,834,0.457764,0.778198,0.762939,0.0152588,0.0152588,36,0.0152588,0.0457764,4,105
193,-197.001,862,750,0.473022,0.686646,0.671387,0.0152588,0.0152588,37,0.0305176,0.0305176,4,105
194,-198,885,855,0.411987,0.717163,0.686646,0.0152588,0.0305176,36,0.0152588,0.0457764,4,105
195,-199,873,796,0.427246,0.717163,0.701904,0.0152588,0.0152588,36,0.0152588,0.0457764,4,105
196,-200.001,851,829,0.473022,0.701904,0.686646,0.0152588,0.0152588,35,0.0152588,0.0305176,4,105
197,-201.001,780,827,0.488281,0.793457,0.778198,0.0152588,0.0152588,35,0.0152588,0.0610352,4,105
198,-202.001,799,818,0.473022,0.778198,0.762939,0.0152588,0.0152588,35,0.0152588,0.0457764,4,105
199,-203.001,819,831,0.427246,0.793457,0.778198,0.0152588,0.0152588,35,0.0152588,0.0457764,4,105
200,-204,873,797,0.457764,0.686646,0.671387,0.0152588,0.0152588,35,0.0152588,0.0305176,4,105
201,-205.001,809,813,0.518799,0.717163,0.686646,0.0152588,0.0305176,35,0.0305176,0.0457764,4,104
202,-206,885,831,0.427246,0.701904,0.671387,0.0152588,0.0305176,33,0.0305176,0.0305176,4,104
203,-207.001,809,743,0.457764,0.778198,0.762939,0.0152588,0.0152588,34,0.0152588,0.0457764,4,104
204,-208.001,873,852,0.427246,0.717163,0.686646,0.0152588,0.0305176,34,0.0152588,0.0305176,4,104
205,-209,840,871,0.442505,0.747681,0.717163,0.0152588,0.0305176,34,0.0152588,0.0305176,4,104
206,-210,799,761,0.564575,0.686646,0.671387,0.0305176,0.0152588,34,0.0305176,0.0305176,4,104
207,-211,789,832,0.549316,0.717163,0.686646,0.0152588,0.0305176,35,0.0152588,0.0610352,4,104
208,-212.001,819,814,0.473022,0.747681,0.717163,0.0152588,0.0305176,36,0.0152588,0.0457764,4,105
209,-213.001,851,763,0.427246,0.747681,0.732422,0.0152588,0.0152588,36,0.0152588,0.0457764,4,105
210,-214.001,809,823,0.50354,0.732422,0.717163,0.0152588,0.0152588,35,0.0152588,0.0457764,4,105
211,-215.001,897,854,0.396729,0.717163,0.701904,0.0152588,0.0152588,34,0.0152588,0.0457764,4,105
212,-216,780,841,0.488281,0.793457,0.778198,0.0152588,0.0152588,34,0.0152588,0.0457764,4,105
213,-217.001,819,842,0.457764,0.762939,0.732422,0.0152588,0.0305176,34,0.0152588,0.0457764,4,105
214,-218,819,818,0.50354,0.717163,0.701904,0.0152588,0.0152588,37,0.0305176,0.0457764,4,105
215,-219.001,799,820,0.549316,0.701904,0.686646,0.0152588,0.0152588,38,0.0305176,0.0305176,4,105
216,-220.001,819,846,0.518799,0.701904,0.671387,0.0152588,0.0305176,37,0.0305176,0.0305176,4,105
217,-221.001,873,848,0.442505,0.701904,0.671387,0.0152588,0.0305176,36,0.0152588,0.0305176,4,105
218,-222,789,807,0.549316,0.717163,0.686646,0.0152588,0.0305176,38,0.0305176,0.0305176,4,105
219,-223.001,885,831,0.411987,0.717163,0.686646,0.0152588,0.0305176,38,0.0152588,0.0457764,4,105
220,-224,819,824,0.534058,0.686646,0.671387,0.0305176,0.0152588,36,0.0305176,0.0305176,4,105
