Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
194,-197.999,661,730,1.28174,0.228882,0.198364,0.0152588,0.0305176,36,0.106812,0.0152588
195,-198.999,753,693,1.08337,0.244141,0.213623,0.0152588,0.0305176,36,0.106812,0.0152588
196,-199.999,697,726,1.23596,0.198364,0.183105,0,0.0152588,36,0.106812,0.0152588
197,-200.999,744,671,1.14441,0.198364,0.183105,0.0152588,0.0152588,35,0.106812,0.0152588
198,-202,780,695,0.991821,0.289917,0.244141,0.0152588,0.0457764,35,0.152588,0.0152588
199,-202.999,762,702,0.869751,0.442505,0.396729,0.0305176,0.0457764,35,0.213623,0.0305176
200,-204,728,751,1.02234,0.350952,0.305176,0.0152588,0.0457764,35,0.183105,0.0305176
201,-205,789,711,1.00708,0.259399,0.213623,0.0152588,0.0457764,35,0.12207,0.0152588
202,-206,728,742,1.17493,0.198364,0.183105,0.0152588,0.0152588,33,0.106812,0.0152588
203,-207,771,735,1.08337,0.213623,0.183105,0.0152588,0.0305176,34,0.12207,0.0152588
204,-207.999,712,660,1.19019,0.213623,0.198364,0,0.0152588,34,0.106812,0.0152588
205,-208.999,682,708,1.25122,0.213623,0.198364,0.0152588,0.0152588,34,0.137329,0.0152588
206,-209.999,728,708,0.991821,0.38147,0.350952,0.0152588,0.0305176,34,0.183105,0.0305176
207,-210.999,720,725,1.12915,0.259399,0.228882,0.0152588,0.0305176,35,0.12207,0.0152588
208,-211.999,736,729,1.06812,0.289917,0.259399,0.0152588,0.0305176,36,0.167847,0.0305176
209,-213,704,721,1.23596,0.183105,0.167847,0.0152588,0.0152588,36,0.106812,0.0152588
210,-214,728,704,0.961304,0.411987,0.366211,0.0152588,0.0457764,35,0.213623,0.0305176
211,-214.999,780,725,0.961304,0.320435,0.289917,0.0152588,0.0305176,34,0.152588,0.0305176
212,-215.999,668,710,1.26648,0.228882,0.198364,0.0152588,0.0305176,34,0.106812,0.0152588
213,-217,668,717,1.20544,0.289917,0.259399,0.0152588,0.0305176,34,0.152588,0.0305176
214,-217.999,720,743,1.12915,0.259399,0.228882,0.0152588,0.0305176,37,0.137329,0.0152588
215,-218.999,689,707,1.23596,0.213623,0.183105,0.0152588,0.0305176,38,0.12207,0.0152588
216,-219.999,712,702,1.14441,0.259399,0.228882,0.0152588,0.0305176,37,0.106812,0.0152588
217,-221,736,740,1.11389,0.244141,0.213623,0.0152588,0.0305176,36,0.106812,0.0152588
218,-222,675,697,1.297,0.183105,0.167847,0.0152588,0.0152588,38,0.106812,0.0152588
219,-222.999,744,653,0.976562,0.366211,0.320435,0.0152588,0.0457764,38,0.198364,0.0305176
220,-223.999,689,707,1.26648,0.183105,0.167847,0.0152588,0.0152588,36,0.106812,0.0152588
221,-225,728,670,1.15967,0.213623,0.183105,0.0152588,0.0305176,36,0.12207,0.0152588
222,-225.999,682,696,1.28174,0.183105,0.167847,0.0152588,0.0152588,37,0.0915527,0.0152588
223,-226.999,744,667,1.11389,0.228882,0.198364,0,0.0305176,37,0.106812,0.0152588
224,-228,744,731,1.0376,0.305176,0.274658,0.0152588,0.0305176,37,0.167847,0.0152588
225,-228.999,753,727,1.11389,0.213623,0.183105,0,0.0305176,36,0.106812,0.0152588
226,-229.999,661,706,1.28174,0.228882,0.198364,0,0.0305176,36,0.106812,0.0152588
227,-231,720,737,1.15967,0.228882,0.198364,0.0152588,0.0305176,38,0.12207,0.0152588
228,-231.999,728,685,1.15967,0.213623,0.198364,0.0152588,0.0152588,37,0.106812,0.0152588
229,-232.999,753,717,1.06812,0.259399,0.213623,0.0152588,0.0457764,37,0.12207,0.0152588
230,-234,720,726,1.14441,0.244141,0.213623,0.0152588,0.0305176,37,0.12207,0.0152588
231,-234.999,762,698,1.08337,0.228882,0.198364,0.0152588,0.0305176,34,0.137329,0.0152588
232,-235.999,753,732,0.991821,0.335693,0.289917,0.0152588,0.0457764,34,0.167847,0.0152588
233,-236.999,675,708,1.26648,0.213623,0.183105,0,0.0305176,33,0.106812,0.0152588
234,-238,744,658,0.991821,0.350952,0.305176,0.0152588,0.0457764,33,0.183105,0.0305176
235,-239,704,722,1.12915,0.289917,0.228882,0.0152588,0.0610352,33,0.137329,0.0305176
236,-239.999,697,694,1.17493,0.259399,0.228882,0.0152588,0.0305176,33,0.12207,0.0152588
237,-241,753,710,1.05286,0.274658,0.244141,0.0152588,0.0305176,33,0.12207,0.0305176
238,-241.999,704,709,1.20544,0.213623,0.183105,0,0.0305176,33,0.106812,0.0152588
239,-242.999,744,748,0.976562,0.366211,0.320435,0.0152588,0.0457764,33,0.183105,0.0305176
240,-244,728,738,1.12915,0.244141,0.213623,0,0.0305176,33,0.12207,0.0152588
241,-245,736,696,1.0376,0.320435,0.289917,0,0.0305176,33,0.137329,0.0305176
242,-245.999,728,738,1.09863,0.274658,0.244141,0.0152588,0.0305176,32,0.137329,0.0305176
243,-246.999,744,732,1.09863,0.244141,0.213623,0.0152588,0.0305176,32,0.12207,0.0152588
244,-248,720,699,1.12915,0.259399,0.228882,0.0152588,0.0305176,33,0.137329,0.0152588
245,-249,753,726,1.11389,0.213623,0.183105,0,0.0305176,33,0.12207,0.0152588
246,-250,675,685,1.25122,0.228882,0.198364,0,0.0305176,33,0.106812,0.0152588
247,-251,736,669,1.15967,0.198364,0.183105,0.0152588,0.0152588,33,0.106812,0.0152588
248,-251.999,780,723,0.961304,0.320435,0.289917,0.0152588,0.0305176,35,0.152588,0.0305176
249,-252.999,744,704,1.11389,0.228882,0.198364,0,0.0305176,35,0.12207,0.0152588
250,-253.999,744,717,1.11389,0.228882,0.198364,0,0.0305176,34,0.106812,0.0152588
251,-255,780,719,1.0376,0.244141,0.228882,0.0152588,0.0152588,34,0.152588,0.0152588
252,-256,682,707,1.19019,0.274658,0.213623,0,0.0610352,35,0.0915527,0.0305176
253,-256.999,744,728,1.12915,0.213623,0.183105,0,0.0305176,35,0.12207,0
254,-257.999,682,659,1.28174,0.183105,0.183105,0.0305176,0,34,0.0915527,0
255,-258.999,697,681,1.25122,0.183105,0.183105,0.0305176,0,35,0.0915527,0
256,-259.999,728,681,1.0376,0.335693,0.305176,0.0305176,0.0305176,36,0.152588,0.0305176
257,-260.999,728,733,1.19019,0.183105,0.183105,0.0305176,0,36,0.12207,0
258,-261.999,728,696,1.12915,0.244141,0.213623,0,0.0305176,37,0.12207,0.0305176
259,-263,668,706,1.34277,0.152588,0.152588,0.0305176,0,37,0.12207,0
260,-264,712,714,1.12915,0.274658,0.274658,0.0305176,0,36,0.12207,0.0305176
261,-264.999,762,684,1.0376,0.274658,0.244141,0,0.0305176,37,0.12207,0.0305176
262,-265.999,728,716,1.00708,0.366211,0.335693,0.0305176,0.0305176,38,0.183105,0.0305176
263,-266.999,712,683,1.0376,0.366211,0.335693,0.0305176,0.0305176,36,0.183105,0.0305176
264,-267.999,728,719,1.19019,0.183105,0.152588,0,0.0305176,36,0.12207,0
265,-269,728,712,1.15967,0.213623,0.183105,0,0.0305176,36,0.12207,0
266,-270,697,678,1.25122,0.183105,0.183105,0.0305176,0,36,0.0915527,0
267,-270.999,682,669,1.28174,0.183105,0.152588,0,0.0305176,35,0.12207,0
