Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
200,-204,550,691,1.35803,0.457764,0.320435,0.0152588,0.137329,35,0.167847,0.0305176
201,-205,728,729,0.915527,0.457764,0.305176,0.0305176,0.152588,35,0.198364,0.0305176
202,-205.999,753,650,1.06812,0.259399,0.183105,0.0152588,0.0762939,33,0.106812,0.0152588
203,-207,744,725,1.09863,0.244141,0.167847,0,0.0762939,34,0.106812,0.0152588
204,-207.999,736,716,1.11389,0.244141,0.167847,0.0152588,0.0762939,34,0.106812,0.0152588
205,-208.999,704,708,1.17493,0.244141,0.167847,0.0152588,0.0762939,34,0.0915527,0.0152588
206,-209.999,712,695,1.08337,0.320435,0.167847,0.0152588,0.152588,34,0.106812,0.0152588
207,-210.999,728,701,1.12915,0.244141,0.167847,0.0152588,0.0762939,35,0.106812,0.0152588
208,-211.999,736,736,1.08337,0.274658,0.183105,0,0.0915527,36,0.106812,0.0152588
209,-212.999,697,732,1.15967,0.274658,0.183105,0,0.0915527,36,0.106812,0.0152588
210,-214,704,636,1.08337,0.335693,0.183105,0.0152588,0.152588,35,0.106812,0.0305176
211,-214.999,689,698,1.17493,0.274658,0.198364,0.0152588,0.0762939,34,0.0915527,0.0152588
212,-216,704,715,1.19019,0.228882,0.167847,0.0152588,0.0610352,34,0.106812,0.0152588
213,-216.999,704,700,1.20544,0.213623,0.152588,0.0152588,0.0610352,34,0.106812,0.0152588
214,-217.999,712,702,1.17493,0.228882,0.152588,0.0152588,0.0762939,37,0.106812,0.0152588
215,-218.999,704,699,1.15967,0.259399,0.183105,0,0.0762939,38,0.106812,0.0305176
216,-220,697,709,1.17493,0.259399,0.183105,0.0152588,0.0762939,37,0.0915527,0.0152588
217,-221,744,679,1.06812,0.274658,0.183105,0.0152588,0.0915527,36,0.106812,0.0152588
218,-221.999,736,714,1.02234,0.335693,0.259399,0.0152588,0.0762939,38,0.12207,0.0152588
219,-222.999,753,687,1.06812,0.259399,0.183105,0.0152588,0.0762939,38,0.12207,0.0152588
220,-224,712,740,1.0376,0.366211,0.198364,0.0152588,0.167847,36,0.183105,0.0305176
221,-225,704,709,1.17493,0.244141,0.167847,0.0152588,0.0762939,36,0.106812,0.0152588
222,-225.999,744,671,0.793457,0.549316,0.38147,0.0152588,0.167847,37,0.259399,0.0305176
223,-226.999,736,720,1.02234,0.335693,0.228882,0.0152588,0.106812,37,0.152588,0.0152588
224,-227.999,728,730,1.12915,0.244141,0.167847,0,0.0762939,37,0.106812,0.0152588
225,-228.999,682,697,1.23596,0.228882,0.167847,0.0152588,0.0610352,36,0.106812,0.0152588
226,-229.999,736,721,1.11389,0.244141,0.167847,0.0152588,0.0762939,36,0.0915527,0.0152588
227,-231,762,664,0.900269,0.411987,0.289917,0.0152588,0.12207,38,0.183105,0.0305176
228,-232,762,729,1.02234,0.289917,0.198364,0.0152588,0.0915527,37,0.12207,0.0152588
229,-233,753,740,1.06812,0.259399,0.183105,0.0152588,0.0762939,37,0.12207,0.0152588
230,-233.999,689,683,1.11389,0.335693,0.183105,0.0152588,0.152588,37,0.137329,0.0305176
231,-234.999,668,720,1.12915,0.366211,0.244141,0.0152588,0.12207,34,0.152588,0.0152588
232,-235.999,712,698,1.05286,0.350952,0.183105,0.0305176,0.167847,34,0.228882,0.0305176
233,-237,728,719,1.11389,0.259399,0.183105,0.0152588,0.0762939,33,0.106812,0.0152588
234,-237.999,697,680,1.20544,0.228882,0.152588,0.0152588,0.0762939,33,0.106812,0
235,-238.999,736,722,1.09863,0.259399,0.183105,0.0152588,0.0762939,33,0.106812,0.0152588
236,-239.999,697,689,1.20544,0.228882,0.152588,0.0152588,0.0762939,33,0.0915527,0.0152588
237,-240.999,753,704,0.88501,0.442505,0.305176,0.0152588,0.137329,33,0.167847,0.0305176
238,-242,704,741,1.15967,0.259399,0.183105,0.0152588,0.0762939,33,0.0915527,0.0152588
239,-242.999,771,733,1.05286,0.244141,0.167847,0.0152588,0.0762939,33,0.106812,0.0152588
