Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms),Wolf Count,Sheep Count
244,-248,579,689,1.2207,0.50354,0.457764,0.0152588,0.0457764,33,0.0152588,0.0152588,0,0
245,-249.002,661,667,1.11389,0.396729,0.335693,0.0152588,0.0610352,33,0,0.0152588,0,0
246,-250.001,648,726,1.15967,0.38147,0.335693,0.0152588,0.0457764,33,0,0.0152588,0,0
247,-251,612,673,1.11389,0.518799,0.457764,0.0152588,0.0610352,33,0.0152588,0,0,0
248,-252.001,697,751,1.06812,0.366211,0.320435,0.0152588,0.0457764,35,0.0152588,0.0152588,0,0
249,-253.002,689,683,1.09863,0.350952,0.305176,0.0152588,0.0457764,35,0.0152588,0.0152588,0,0
250,-254,579,700,1.2207,0.50354,0.442505,0.0152588,0.0610352,34,0.0152588,0,0,0
251,-255.001,697,709,1.06812,0.366211,0.320435,0.0152588,0.0457764,34,0.0152588,0.0152588,0,0
252,-256.001,712,733,0.976562,0.427246,0.366211,0,0.0610352,35,0,0.0305176,0,0
253,-257.001,712,733,1.06812,0.335693,0.305176,0.0305176,0.0305176,35,0.0305176,0,0,0
254,-258.001,682,690,1.06812,0.396729,0.335693,0,0.0610352,34,0,0.0305176,0,0
255,-259.001,668,694,1.12915,0.366211,0.335693,0.0305176,0.0305176,35,0,0.0305176,0,0
256,-260,585,712,1.2207,0.488281,0.457764,0.0305176,0.0305176,36,0.0305176,0,0,0
257,-261.001,642,695,1.12915,0.427246,0.366211,0,0.0610352,36,0,0.0305176,0,0
258,-262.001,564,667,1.2207,0.549316,0.488281,0,0.0610352,37,0,0.0305176,0,0
259,-263.001,697,718,1.09863,0.335693,0.305176,0.0305176,0.0305176,37,0.0305176,0,0,0
260,-264.001,655,693,1.12915,0.396729,0.335693,0.0305176,0.0610352,36,0,0,0,0
261,-265.001,564,686,1.25122,0.518799,0.457764,0,0.0610352,37,0,0.0305176,0,0
262,-266,595,705,1.12915,0.549316,0.488281,0,0.0610352,38,0,0,0,0
263,-267.001,574,654,1.19019,0.549316,0.488281,0,0.0610352,36,0,0.0305176,0,0
264,-268,564,684,1.2207,0.549316,0.488281,0,0.0610352,36,0,0.0305176,0,0
265,-269,546,687,1.31226,0.518799,0.457764,0.0305176,0.0610352,36,0,0,0,0
266,-270,555,674,1.28174,0.518799,0.457764,0,0.0610352,36,0,0.0305176,0,0
267,-271.001,564,707,1.2207,0.549316,0.488281,0,0.0610352,35,0,0.0305176,0,0
268,-272,574,643,1.19019,0.549316,0.488281,0,0.0610352,35,0,0.0305176,0,0
269,-273.001,555,679,1.28174,0.518799,0.457764,0.0305176,0.0610352,35,0,0,0,0
270,-274,574,648,1.25122,0.488281,0.427246,0.0305176,0.0610352,35,0.0305176,0,0,0
271,-275.001,574,673,1.2207,0.518799,0.457764,0.0305176,0.0610352,33,0,0,0,0
272,-276.002,642,675,1.19019,0.366211,0.305176,0.0305176,0.0610352,34,0,0,0,0
273,-277,564,656,1.25122,0.518799,0.457764,0.0305176,0.0610352,34,0,0,0,0
274,-278.001,555,660,1.34277,0.457764,0.427246,0.0305176,0.0305176,35,0.0305176,0,0,0
275,-279.002,655,648,1.15967,0.366211,0.305176,0.0305176,0.0610352,35,0,0,0,0
276,-280,595,688,1.2207,0.457764,0.396729,0.0305176,0.0610352,34,0.0305176,0,0,0
277,-281,574,697,1.28174,0.457764,0.427246,0.0305176,0.0305176,34,0.0305176,0,0,0
278,-282,585,671,1.25122,0.457764,0.427246,0.0305176,0.0305176,35,0.0305176,0,0,0
279,-283,574,700,1.19019,0.549316,0.488281,0,0.0610352,35,0,0.0305176,0,0
280,-284,780,663,0.488281,0.793457,0.640869,0.0305176,0.152588,35,0.0305176,0.0305176,0,0
281,-285,630,758,1.06812,0.518799,0.457764,0,0.0610352,34,0,0,0,0
282,-286,574,728,1.19019,0.549316,0.488281,0,0.0610352,34,0,0.0305176,0,0
283,-287.001,618,704,0.976562,0.640869,0.549316,0,0.0915527,33,0.0305176,0.0305176,0,0
284,-288,585,760,1.15967,0.549316,0.488281,0.0305176,0.0610352,33,0.0305176,0,0,0
285,-289.001,618,737,1.09863,0.518799,0.457764,0.0305176,0.0610352,33,0,0,0,0
286,-290.002,668,698,1.12915,0.366211,0.305176,0.0305176,0.0610352,32,0,0,0,0
287,-291,585,695,1.25122,0.457764,0.427246,0.0305176,0.0305176,31,0.0305176,0,0,0
288,-292.001,595,731,1.15967,0.518799,0.457764,0.0305176,0.0610352,32,0,0,0,0
289,-293.001,618,685,1.06812,0.549316,0.488281,0,0.0610352,32,0,0.0305176,0,0
290,-294.001,564,704,1.31226,0.457764,0.427246,0.0305176,0.0305176,31,0.0305176,0,0,0
291,-295,585,669,1.19019,0.518799,0.427246,0,0.0915527,31,0.0305176,0,0,0
292,-296,618,743,1.0376,0.579834,0.518799,0,0.0610352,30,0,0,0,0
293,-297.001,618,657,1.06812,0.549316,0.488281,0,0.0610352,31,0,0.0305176,0,0
294,-298,574,716,1.15967,0.579834,0.518799,0,0.0610352,31,0,0.0305176,0,0
295,-299.001,564,680,1.15967,0.610352,0.549316,0,0.0610352,30,0,0.0305176,0,0
296,-300.001,585,706,1.19019,0.518799,0.457764,0.0305176,0.0610352,30,0,0,0,0
297,-301,606,700,1.15967,0.488281,0.427246,0,0.0610352,30,0.0305176,0,0,0
298,-302.001,618,683,1.09863,0.518799,0.457764,0.0305176,0.0610352,32,0.0305176,0,0,0
299,-303.001,564,699,1.31226,0.457764,0.427246,0.0305176,0.0305176,33,0.0305176,0,0,0
300,-304,574,673,1.2207,0.518799,0.457764,0,0.0610352,33,0,0.0305176,0,0
