Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
239,-235.587,225,285,1.09863,3.32642,0.930786,0.0457764,2.39563,66,0.930786,0.366211
240,-236.558,236,210,1.0376,3.18909,1.02234,0.0152588,2.16675,65,0.839233,0.213623
241,-237.528,248,255,1.15967,2.86865,0.946045,0.0457764,1.92261,66,0.976562,0.259399
242,-238.498,228,256,2.30408,2.0752,1.11389,0.0152588,0.961304,65,0.732422,0.106812
243,-239.466,319,275,0.823975,2.30408,0.579834,0.0305176,1.72424,64,0.640869,0.106812
244,-240.437,219,285,1.43433,3.12805,1.60217,0.0305176,1.52588,66,1.15967,0.427246
245,-241.409,243,285,1.32751,2.7771,1.28174,0.0152588,1.49536,66,1.14441,0.320435
246,-242.379,208,295,1.54114,3.26538,1.41907,0.0305176,1.84631,65,1.32751,0.274658
247,-243.347,300,286,1.34277,1.98364,0.640869,0.0152588,1.34277,65,0.671387,0.12207
248,-244.318,291,265,1.35803,2.0752,0.656128,0.0152588,1.41907,64,0.671387,0.137329
249,-245.288,222,295,0.930786,3.5553,0.686646,0.0152588,2.86865,63,0.762939,0.152588
250,-246.26,252,290,1.19019,2.7771,0.976562,0.0305176,1.80054,63,1.02234,0.274658
251,-247.227,296,273,0.900269,2.47192,0.686646,0.0152588,1.78528,63,0.717163,0.12207
252,-248.2,214,260,1.40381,3.26538,1.37329,0.0305176,1.89209,62,1.2207,0.579834
253,-249.167,210,271,1.0376,3.72314,0.732422,0.0305176,2.99072,63,0.793457,0.12207
254,-250.138,315,272,0.915527,2.2583,0.732422,0.0305176,1.52588,63,0.762939,0.183105
255,-251.11,262,266,1.25122,2.56348,0.671387,0,1.89209,63,0.671387,0.152588
256,-252.079,264,260,1.00708,2.7771,0.701904,0.0305176,2.0752,62,0.793457,0.152588
257,-253.05,227,266,1.15967,3.23486,0.854492,0.0305176,2.38037,61,1.00708,0.305176
258,-254.02,240,283,1.06812,3.08228,0.701904,0.0305176,2.38037,62,0.854492,0.152588
259,-254.991,284,264,0.976562,2.53296,1.15967,0.0305176,1.37329,62,0.762939,0.152588
260,-255.958,284,283,1.25122,2.2583,0.854492,0,1.40381,62,1.0376,0.152588
261,-256.93,229,275,0.946045,3.41797,0.762939,0.0305176,2.65503,62,0.762939,0.244141
262,-257.902,230,268,1.34277,2.99072,0.762939,0.0305176,2.22778,61,1.15967,0.213623
263,-258.871,224,288,1.0376,3.41797,1.06812,0,2.34985,63,0.88501,0.12207
264,-259.843,277,286,1.06812,2.53296,0.701904,0.0610352,1.83105,63,0.854492,0.152588
265,-260.812,289,299,1.12915,2.31934,0.88501,0.0305176,1.43433,63,0.915527,0.274658
266,-261.783,321,272,0.946045,2.16675,0.701904,0.0305176,1.46484,61,0.732422,0.12207
267,-262.754,306,268,0.854492,2.41089,0.671387,0,1.7395,61,0.732422,0.12207
268,-263.726,237,273,1.28174,2.92969,0.854492,0.0305176,2.0752,62,1.06812,0.305176
269,-264.696,204,282,1.2207,3.66211,1.09863,0.0305176,2.56348,58,1.0376,0.274658
270,-265.667,315,263,0.88501,2.28882,0.671387,0.0305176,1.61743,57,0.701904,0.12207
